title,release_year,score,popularity,genre2
Yoligongju Loopy,2012-01-01,5.33,14001,Magic
Yocchan no Biidama,1999-01-01,6.19,14770,Drama
Yocchan no Biidama,1999-01-01,6.19,14770,Historical
Ylion to Callysia,2017-06-04,6.71,11104,Action
Ylion to Callysia,2017-06-04,6.71,11104,Fantasy
Yichang Shengwu Jianwenlu Specials,2019-06-28,6.05,12922,Comedy
Yeonghongibyeong Lazenca,1997-11-03,5.7,13066,Action
Yeonghongibyeong Lazenca,1997-11-03,5.7,13066,Adventure
Yeonghongibyeong Lazenca,1997-11-03,5.7,13066,Mecha
Yeonghongibyeong Lazenca,1997-11-03,5.7,13066,Sci-Fi
Yawarakame♥,2009-12-01,4.72,11513,Comedy
Yawarakame♥,2009-12-01,4.72,11513,Kids
Yawaraka Sensha,2005-12-01,4.8,13383,Comedy
Yattokame Tanteidan,2007-10-07,5.86,12646,Kids
Yattokame Tanteidan,2007-10-07,5.86,12646,Mystery
Yattokame Tanteidan,2007-10-07,5.86,12646,Slice of Life
Yawaraka Atom,2007-10-01,5.2,13734,Comedy
Yawaraka Atom,2007-10-01,5.2,13734,Parody
Yasashii Ookami,2004-01-01,6.08,15307,Kids
Yasashii Kaze,2003-06-02,4.69,15643,Music
Yasashii Kaze,2003-06-02,4.69,15643,Kids
Yasashi-sa no Tamatebako,1994-08-01,4.7,15642,Music
Yasashi-sa no Tamatebako,1994-08-01,4.7,15642,Kids
Yasashi-sa,2001-06-01,5.2,16035,Kids
Yasashi-sa,2001-06-01,5.2,16035,Music
Yasai no Yousei: N.Y.Salad 2nd Series,2008-05-05,6.26,13464,Kids
Yasai no Yousei: N.Y.Salad,2007-04-05,6.05,12377,Kids
Super Street Fighter IV,2010-04-28,6.41,5463,Action
Super Street Fighter IV,2010-04-28,6.41,5463,Adventure
Super Street Fighter IV,2010-04-28,6.41,5463,Shounen
Soukou Kihei Votoms Recaps,1986-02-21,6.41,10498,Action
Soukou Kihei Votoms Recaps,1986-02-21,6.41,10498,Drama
Soukou Kihei Votoms Recaps,1986-02-21,6.41,10498,Mecha
Soukou Kihei Votoms Recaps,1986-02-21,6.41,10498,Military
Soukou Kihei Votoms Recaps,1986-02-21,6.41,10498,Sci-Fi
Shin Minashigo Hutch,1974-04-05,6.41,11156,Adventure
Shin Minashigo Hutch,1974-04-05,6.41,11156,Comedy
Shin Minashigo Hutch,1974-04-05,6.41,11156,Drama
Stratos 4: Logbook,2006-08-26,6.41,8855,Action
Stratos 4: Logbook,2006-08-26,6.41,8855,Ecchi
Stratos 4: Logbook,2006-08-26,6.41,8855,Sci-Fi
Yans! Gans! Meat or Die Episode 0,2008-11-29,3.41,14606,Adventure
Yans! Gans! Meat or Die Episode 0,2008-11-29,3.41,14606,Comedy
Shin Kyojin no Hoshi,1977-10-01,6.41,11614,Sports
Senran Kagura,2013-01-06,6.41,1156,Action
Senran Kagura,2013-01-06,6.41,1156,Comedy
Senran Kagura,2013-01-06,6.41,1156,Ecchi
Senran Kagura,2013-01-06,6.41,1156,School
Sengoku Musou: Sengoku Musou High School,2015-05-20,6.41,9082,Comedy
Sengoku Musou: Sengoku Musou High School,2015-05-20,6.41,9082,Samurai
Sengoku Musou: Sengoku Musou High School,2015-05-20,6.41,9082,School
Yokohama Bakkure-tai,1993-12-17,6.38,13082,Action
Yokohama Bakkure-tai,1993-12-17,6.38,13082,Comedy
Yokohama Bakkure-tai,1993-12-17,6.38,13082,Romance
Yokohama Bakkure-tai,1993-12-17,6.38,13082,Shounen
Saint Beast: Kouin Jojishi Tenshi Tan,2007-04-04,6.41,5429,Fantasy
SD Gundam Sangokuden Brave Battle Warriors,2010-04-03,6.41,6737,Action
SD Gundam Sangokuden Brave Battle Warriors,2010-04-03,6.41,6737,Historical
SD Gundam Sangokuden Brave Battle Warriors,2010-04-03,6.41,6737,Mecha
Saru Getchu: On Air 2nd,2006-10-07,6.41,11278,Adventure
Saru Getchu: On Air 2nd,2006-10-07,6.41,11278,Comedy
Saru Getchu: On Air 2nd,2006-10-07,6.41,11278,Fantasy
Saru Getchu: On Air 2nd,2006-10-07,6.41,11278,Kids
Saru Getchu: On Air 2nd,2006-10-07,6.41,11278,Romance
Saru Getchu: On Air 2nd,2006-10-07,6.41,11278,Shounen
Queen's Blade: Rebellion,2012-04-03,6.41,2503,Action
Queen's Blade: Rebellion,2012-04-03,6.41,2503,Adventure
Queen's Blade: Rebellion,2012-04-03,6.41,2503,Ecchi
Queen's Blade: Rebellion,2012-04-03,6.41,2503,Fantasy
Puso Ni Comi,2019-01-08,6.41,10483,Action
Puso Ni Comi,2019-01-08,6.41,10483,Game
Puso Ni Comi,2019-01-08,6.41,10483,Sci-Fi
Puso Ni Comi,2019-01-08,6.41,10483,Comedy
Puso Ni Comi,2019-01-08,6.41,10483,Parody
Puso Ni Comi,2019-01-08,6.41,10483,School
Poputepipikku Kinen,2018-06-14,6.41,6545,Parody
Poputepipikku Kinen,2018-06-14,6.41,6545,Sports
YanYan Machiko Specials,2011-12-07,4.96,14532,Music
YanYan Machiko Specials,2011-12-07,4.96,14532,Slice of Life
YanYan Machiko Specials,2011-12-07,4.96,14532,Comedy
RahXephon Kansoukyoku: Kanojo to Kanojo Jishin to - Thatness and Thereness,2003-08-07,6.41,5289,Drama
RahXephon Kansoukyoku: Kanojo to Kanojo Jishin to - Thatness and Thereness,2003-08-07,6.41,5289,Psychological
RahXephon Kansoukyoku: Kanojo to Kanojo Jishin to - Thatness and Thereness,2003-08-07,6.41,5289,Sci-Fi
Pokemon: Pikachu no Kirakira Daisousaku!,2009-08-01,6.41,5713,Adventure
Pokemon: Pikachu no Kirakira Daisousaku!,2009-08-01,6.41,5713,Comedy
Pokemon: Pikachu no Kirakira Daisousaku!,2009-08-01,6.41,5713,Fantasy
Pokemon: Pikachu no Kirakira Daisousaku!,2009-08-01,6.41,5713,Kids
Pokemon Best Wishes! Season 2: Decolora Adventure,2013-04-25,6.41,3017,Action
Pokemon Best Wishes! Season 2: Decolora Adventure,2013-04-25,6.41,3017,Adventure
Pokemon Best Wishes! Season 2: Decolora Adventure,2013-04-25,6.41,3017,Comedy
Pokemon Best Wishes! Season 2: Decolora Adventure,2013-04-25,6.41,3017,Kids
Pokemon Best Wishes! Season 2: Decolora Adventure,2013-04-25,6.41,3017,Fantasy
Yume no Tsuzuki,2007-01-01,6.47,14772,Drama
Yume no Tsuzuki,2007-01-01,6.47,14772,Kids
Zannen na Ikimono Jiten (Special),2019-03-28,5.64,15251,Comedy
Zannen na Ikimono Jiten (Special),2019-03-28,5.64,15251,Slice of Life
"Onihei: Sono Otoko, Heizou Hasegawa",2017-02-22,6.41,7481,Historical
"Onihei: Sono Otoko, Heizou Hasegawa",2017-02-22,6.41,7481,Seinen
Mobile Suit Gundam SEED MSV Astray,2004-03-01,6.41,4427,Space
Mobile Suit Gundam SEED MSV Astray,2004-03-01,6.41,4427,Mecha
Mobile Suit Gundam SEED MSV Astray,2004-03-01,6.41,4427,Military
Mobile Suit Gundam SEED MSV Astray,2004-03-01,6.41,4427,Sci-Fi
Youtai Nuhai Zai Shanghai 2: Xianglian Mima,2015-08-28,6.5,15234,Military
Youtai Nuhai Zai Shanghai 2: Xianglian Mima,2015-08-28,6.5,15234,Historical
Youtai Nuhai Zai Shanghai 2: Xianglian Mima,2015-08-28,6.5,15234,Drama
Youyou no Neko Tsumami,1992-03-30,5.71,12929,Slice of Life
Youyou no Neko Tsumami,1992-03-30,5.71,12929,Comedy
Yowamushi Chinsengumi,1935-11-20,5.61,13621,Comedy
Yowamushi Chinsengumi,1935-11-20,5.61,13621,Kids
Yukai na Animal Bus,2017-01-08,5.32,14145,Comedy
Yukai na Animal Bus,2017-01-08,5.32,14145,Kids
Zukkoke Sannin-gumi no Hi Asobi Boushi Daisakusen,2014-01-01,5.5,14676,Kids
Zukkoke Sannin-gumi no Hi Asobi Boushi Daisakusen,2014-01-01,5.5,14676,Drama
Zukkoke Sannin-gumi no Bousai Kyoushitsu,2016-01-01,6.31,15550,Drama
Zukkoke Sannin-gumi no Bousai Kyoushitsu,2016-01-01,6.31,15550,Kids
Zouressha ga Yatte Kita,1992-07-04,6.03,13622,Adventure
Zounds,2003-01-01,4.94,15993,Music
Zou da Zou,2004-02-01,4.05,16269,Kids
Zou da Zou,2004-02-01,4.05,16269,Music
Zoobles!,2011-05-18,5.9,13177,Kids
Zou no Inai Doubutsuen,1982-03-20,6.13,13526,Drama
Zoku Zoku Mura no Obake-tachi,1996-02-21,5.87,14247,Fantasy
Love Live! The School Idol Movie: Gekijou Manner CM,2015-06-13,6.41,6937,Comedy
Koukyoushihen Eureka Seven Hi-Evolution 1,2017-09-16,6.41,3885,Adventure
Koukyoushihen Eureka Seven Hi-Evolution 1,2017-09-16,6.41,3885,Drama
Koukyoushihen Eureka Seven Hi-Evolution 1,2017-09-16,6.41,3885,Mecha
Koukyoushihen Eureka Seven Hi-Evolution 1,2017-09-16,6.41,3885,Sci-Fi
Karakuri Piero wo Utattemita,2019-08-25,6.41,14476,Music
Juusen Battle Monsuno,2012-10-03,6.41,6397,Action
Juusen Battle Monsuno,2012-10-03,6.41,6397,Adventure
gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?,2014-09-27,6.41,10621,Comedy
gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?,2014-09-27,6.41,10621,Fantasy
Domo-kun,1998-12-22,6.41,8366,Slice of Life
Domo-kun,1998-12-22,6.41,8366,Comedy
Domo-kun,1998-12-22,6.41,8366,Kids
D.C.III: Da Capo III Special,2012-12-31,6.41,6222,Romance
D.C.III: Da Capo III Special,2012-12-31,6.41,6222,Music
D.C.III: Da Capo III Special,2012-12-31,6.41,6222,School
D.C.III: Da Capo III Special,2012-12-31,6.41,6222,Drama
Cinderella Girls Gekijou: Kayou Cinderella Theater 3rd Season,2018-07-03,6.41,7482,Comedy
Cinderella Girls Gekijou: Kayou Cinderella Theater 3rd Season,2018-07-03,6.41,7482,Slice of Life
Cinderella Girls Gekijou Specials,2017-06-28,6.41,8099,Slice of Life
Cinderella Girls Gekijou Specials,2017-06-28,6.41,8099,Comedy
Bikkuriman,1987-10-11,6.41,11166,Comedy
Bikkuriman,1987-10-11,6.41,11166,Fantasy
Arslan Senki (TV): Fuujin Ranbu - 4-koma Gekijou,2016-09-07,6.41,6976,Comedy
Zenryoku Usagi,2008-01-05,6.42,10022,Comedy
Zenryoku Usagi,2008-01-05,6.42,10022,Kids
Yoroshiku Mechadock,1984-09-01,6.42,9432,Action
Yoroshiku Mechadock,1984-09-01,6.42,9432,Cars
Yoroshiku Mechadock,1984-09-01,6.42,9432,Comedy
Yoroshiku Mechadock,1984-09-01,6.42,9432,Police
Yoroshiku Mechadock,1984-09-01,6.42,9432,Sports
Xenosaga The Animation,2005-01-06,6.42,3490,Action
Xenosaga The Animation,2005-01-06,6.42,3490,Mecha
Xenosaga The Animation,2005-01-06,6.42,3490,Sci-Fi
Xenosaga The Animation,2005-01-06,6.42,3490,Shounen
Xenosaga The Animation,2005-01-06,6.42,3490,Space
Vatican Kiseki Chousakan,2017-07-07,6.42,2278,Mystery
Vatican Kiseki Chousakan,2017-07-07,6.42,2278,Supernatural
Vatican Kiseki Chousakan,2017-07-07,6.42,2278,Drama
Uchuu Senkan Tiramisù II Specials,2019-01-30,6.42,8897,Comedy
Uchuu Senkan Tiramisù II Specials,2019-01-30,6.42,8897,Mecha
Uchuu Senkan Tiramisù II Specials,2019-01-30,6.42,8897,Sci-Fi
Uchuu Senkan Tiramisù II Specials,2019-01-30,6.42,8897,Seinen
Uchuu Senkan Tiramisù II Specials,2019-01-30,6.42,8897,Slice of Life
Uchuu Senkan Tiramisù II Specials,2019-01-30,6.42,8897,Space
Tottoi,1992-06-01,6.42,10864,Adventure
Tottoi,1992-06-01,6.42,10864,Slice of Life
Tottoi,1992-06-01,6.42,10864,Kids
Tottoi,1992-06-01,6.42,10864,Drama
Toradora!: SOS! Kuishinbou Banbanzai,2009-02-03,6.42,1409,Comedy
Tamala 2010: A Punk Cat in Space,2002-10-19,6.42,5454,Psychological
Tamala 2010: A Punk Cat in Space,2002-10-19,6.42,5454,Comedy
Tamala 2010: A Punk Cat in Space,2002-10-19,6.42,5454,Dementia
Tamala 2010: A Punk Cat in Space,2002-10-19,6.42,5454,Sci-Fi
Tadashii Itsuwari kara no Kishou,2018-06-04,6.42,15400,Music
Sore Ike! Anpanman: Yuurei Sen wo Yattsukero!!,1993-07-29,6.42,12997,Comedy
Sore Ike! Anpanman: Yuurei Sen wo Yattsukero!!,1993-07-29,6.42,12997,Fantasy
Sore Ike! Anpanman: Yuurei Sen wo Yattsukero!!,1993-07-29,6.42,12997,Kids
Seikimatsu★Darling,1996-02-16,6.42,5226,Comedy
Seikimatsu★Darling,1996-02-16,6.42,5226,Romance
Seikimatsu★Darling,1996-02-16,6.42,5226,Drama
Seikimatsu★Darling,1996-02-16,6.42,5226,Shounen Ai
Sinbad: Mahiru no Yoru to Fushigi no Mon,2016-05-14,6.42,9595,Adventure
Sakura Taisen: New York,2007-04-04,6.42,7607,Adventure
Sakura Taisen: New York,2007-04-04,6.42,7607,Comedy
Sakura Taisen: New York,2007-04-04,6.42,7607,Supernatural
Saiki Kusuo no Ψ-nan (ONA),2013-08-04,6.42,3925,Comedy
Saiki Kusuo no Ψ-nan (ONA),2013-08-04,6.42,3925,School
Saiki Kusuo no Ψ-nan (ONA),2013-08-04,6.42,3925,Shounen
Saiki Kusuo no Ψ-nan (ONA),2013-08-04,6.42,3925,Supernatural
Rokudenashi Blues 1993,1993-07-24,6.42,10385,Action
Rokudenashi Blues 1993,1993-07-24,6.42,10385,Comedy
Rokudenashi Blues 1993,1993-07-24,6.42,10385,School
Rokudenashi Blues 1993,1993-07-24,6.42,10385,Drama
Rokudenashi Blues 1993,1993-07-24,6.42,10385,Sports
Rokudenashi Blues 1993,1993-07-24,6.42,10385,Shounen
Phantasy Star Online 2 The Animation,2016-01-08,6.42,1855,Action
Phantasy Star Online 2 The Animation,2016-01-08,6.42,1855,Game
Phantasy Star Online 2 The Animation,2016-01-08,6.42,1855,Sci-Fi
Phantasy Star Online 2 The Animation,2016-01-08,6.42,1855,School
Perman (1983),1983-04-04,6.42,9153,Kids
Perman (1983),1983-04-04,6.42,9153,Comedy
Perman (1983),1983-04-04,6.42,9153,Super Power
Perman (1983),1983-04-04,6.42,9153,School
Miyamoto Musashi: Souken ni Haseru Yume,2009-06-13,6.42,5788,Action
Miyamoto Musashi: Souken ni Haseru Yume,2009-06-13,6.42,5788,Historical
Miyamoto Musashi: Souken ni Haseru Yume,2009-06-13,6.42,5788,Martial Arts
Miyamoto Musashi: Souken ni Haseru Yume,2009-06-13,6.42,5788,Samurai
Koutetsu Sangokushi Special,2008-03-26,6.42,10003,Historical
Koutetsu Sangokushi Special,2008-03-26,6.42,10003,Shounen
Konchuu Monogatari Minashigo Hutch,1970-04-07,6.42,8001,Adventure
Konchuu Monogatari Minashigo Hutch,1970-04-07,6.42,8001,Comedy
Konchuu Monogatari Minashigo Hutch,1970-04-07,6.42,8001,Drama
Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials,2001-01-01,6.42,13090,Slice of Life
Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials,2001-01-01,6.42,13090,Adventure
Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials,2001-01-01,6.42,13090,Historical
Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials,2001-01-01,6.42,13090,Drama
Juushinki Pandora,2018-03-29,6.42,2839,Sci-Fi
Juushinki Pandora,2018-03-29,6.42,2839,Mecha
Geneshaft,2001-04-05,6.42,4173,Adventure
Geneshaft,2001-04-05,6.42,4173,Mecha
Geneshaft,2001-04-05,6.42,4173,Sci-Fi
Geneshaft,2001-04-05,6.42,4173,Space
Get Ride! AMDriver,2004-04-05,6.42,8733,Adventure
Get Ride! AMDriver,2004-04-05,6.42,8733,Mecha
Get Ride! AMDriver,2004-04-05,6.42,8733,Sci-Fi
Get Ride! AMDriver,2004-04-05,6.42,8733,Shounen
Final Fantasy: The Spirits Within,2001-07-02,6.42,1623,Sci-Fi
Crayon Shin-chan Gaiden: O-o-o no Shinnosuke,2017-05-31,6.42,10797,Comedy
Crayon Shin-chan Gaiden: O-o-o no Shinnosuke,2017-05-31,6.42,10797,Parody
Crayon Shin-chan Gaiden: O-o-o no Shinnosuke,2017-05-31,6.42,10797,Supernatural
Crayon Shin-chan Gaiden: O-o-o no Shinnosuke,2017-05-31,6.42,10797,Seinen
Chou Kuse ni Narisou,1994-04-05,6.42,9046,Slice of Life
Chou Kuse ni Narisou,1994-04-05,6.42,9046,Comedy
Chou Kuse ni Narisou,1994-04-05,6.42,9046,Romance
Chou Kuse ni Narisou,1994-04-05,6.42,9046,School
Chou Kuse ni Narisou,1994-04-05,6.42,9046,Shoujo
Chiisana Kyojin Microman,1999-01-04,6.42,10148,Action
Chiisana Kyojin Microman,1999-01-04,6.42,10148,Adventure
Chiisana Kyojin Microman,1999-01-04,6.42,10148,Comedy
Chiisana Kyojin Microman,1999-01-04,6.42,10148,Kids
Chiisana Kyojin Microman,1999-01-04,6.42,10148,Mecha
Chiisana Kyojin Microman,1999-01-04,6.42,10148,Sci-Fi
Chiisana Kyojin Microman,1999-01-04,6.42,10148,Shounen
Chiisana Kyojin Microman,1999-01-04,6.42,10148,Super Power
Bakuon!! OVA,2016-03-18,6.42,4905,Cars
Bakuon!! OVA,2016-03-18,6.42,4905,Seinen
Bakuon!! OVA,2016-03-18,6.42,4905,Slice of Life
Bakuon!! OVA,2016-03-18,6.42,4905,Sports
Baki: Most Evil Death Row Convicts Special Anime,2016-12-06,6.42,5248,Action
Baki: Most Evil Death Row Convicts Special Anime,2016-12-06,6.42,5248,Martial Arts
Baki: Most Evil Death Row Convicts Special Anime,2016-12-06,6.42,5248,Shounen
Ayakashi,2007-12-12,6.42,2857,Action
Ayakashi,2007-12-12,6.42,2857,Sci-Fi
Ayakashi,2007-12-12,6.42,2857,Horror
Ayakashi,2007-12-12,6.42,2857,Fantasy
Angelique,2004-03-17,6.42,5963,Sci-Fi
Angelique,2004-03-17,6.42,5963,Harem
Angelique,2004-03-17,6.42,5963,Drama
Angelique,2004-03-17,6.42,5963,Romance
Angelique,2004-03-17,6.42,5963,Fantasy
Angelique,2004-03-17,6.42,5963,Shoujo
Akuma-kun,1989-04-15,6.42,10355,Adventure
Akuma-kun,1989-04-15,6.42,10355,Fantasy
Akuma-kun,1989-04-15,6.42,10355,Horror
Akuma-kun,1989-04-15,6.42,10355,Magic
Akuma-kun,1989-04-15,6.42,10355,Supernatural
Ajimu: Kaigan Monogatari,2001-06-15,6.42,4036,Comedy
Ajimu: Kaigan Monogatari,2001-06-15,6.42,4036,Drama
Ajimu: Kaigan Monogatari,2001-06-15,6.42,4036,Romance
Ajimu: Kaigan Monogatari,2001-06-15,6.42,4036,School
Ai Tenshi Densetsu Wedding Peach Specials,1995-11-01,6.42,9574,Adventure
Ai Tenshi Densetsu Wedding Peach Specials,1995-11-01,6.42,9574,Comedy
Ai Tenshi Densetsu Wedding Peach Specials,1995-11-01,6.42,9574,Magic
Ai Tenshi Densetsu Wedding Peach Specials,1995-11-01,6.42,9574,Romance
Ai Tenshi Densetsu Wedding Peach Specials,1995-11-01,6.42,9574,Shoujo
Zoo: Hidamari no Shi,2005-03-19,6.43,12897,Sci-Fi
Yurumates,2009-04-24,6.43,5545,Slice of Life
Yurumates,2009-04-24,6.43,5545,Comedy
Yurumates,2009-04-24,6.43,5545,Seinen
Youjo Senki: Senkyou Houkoku,2017-02-17,6.43,3201,Military
Youjo Senki: Senkyou Houkoku,2017-02-17,6.43,3201,Magic
Young Herlock wo Oe! Cosmo Warrior Zero Gaiden,2002-06-21,6.43,8224,Military
Young Herlock wo Oe! Cosmo Warrior Zero Gaiden,2002-06-21,6.43,8224,Sci-Fi
Young Herlock wo Oe! Cosmo Warrior Zero Gaiden,2002-06-21,6.43,8224,Adventure
Young Herlock wo Oe! Cosmo Warrior Zero Gaiden,2002-06-21,6.43,8224,Space
Young Herlock wo Oe! Cosmo Warrior Zero Gaiden,2002-06-21,6.43,8224,Drama
Yoshinaga-san'chi no Gargoyle Specials,2006-07-28,6.43,9418,Adventure
Yoshinaga-san'chi no Gargoyle Specials,2006-07-28,6.43,9418,Comedy
Yoshinaga-san'chi no Gargoyle Specials,2006-07-28,6.43,9418,Fantasy
X-Men,2011-04-01,6.43,3186,Action
X-Men,2011-04-01,6.43,3186,Drama
X-Men,2011-04-01,6.43,3186,Super Power
Vatican Kiseki Chousakan: Majo no Soup,2018-04-11,6.43,6436,Mystery
Vatican Kiseki Chousakan: Majo no Soup,2018-04-11,6.43,6436,Supernatural
Vatican Kiseki Chousakan: Majo no Soup,2018-04-11,6.43,6436,Drama
Tooi Sekai,1999-02-01,6.43,3814,Romance
Tooi Sekai,1999-02-01,6.43,3814,Drama
To Heart 2 Special,2005-12-24,6.43,6915,Romance
To Heart 2 Special,2005-12-24,6.43,6915,School
To Heart 2 Special,2005-12-24,6.43,6915,Drama
TO,2009-10-02,6.43,5871,Action
TO,2009-10-02,6.43,5871,Sci-Fi
TO,2009-10-02,6.43,5871,Space
TO,2009-10-02,6.43,5871,Drama
TO,2009-10-02,6.43,5871,Seinen
Tentou Mushi no Uta,1974-10-06,6.43,11169,Drama
Tentou Mushi no Uta,1974-10-06,6.43,11169,Slice of Life
Tamayura: More Aggressive Picture Drama,2013-10-30,6.43,8958,Comedy
Tamayura: More Aggressive Picture Drama,2013-10-30,6.43,8958,Drama
Takunomi.,2018-01-12,6.43,2487,Comedy
Takunomi.,2018-01-12,6.43,2487,Slice of Life
Sugata Sanshirou,1981-06-08,6.43,11751,Action
Sugata Sanshirou,1981-06-08,6.43,11751,Martial Arts
Sugata Sanshirou,1981-06-08,6.43,11751,Sports
Sketchbook: Full Color's Picture Drama,2008-01-25,6.43,8057,Slice of Life
Sketchbook: Full Color's Picture Drama,2008-01-25,6.43,8057,Comedy
Sentimental Journey,1998-04-08,6.43,7876,Drama
Sentimental Journey,1998-04-08,6.43,7876,Romance
Sentimental Journey,1998-04-08,6.43,7876,Shoujo
Show By Rock!! Short!!,2016-07-05,6.43,4420,Music
Show By Rock!! Short!!,2016-07-05,6.43,4420,Comedy
Reporter Blues,1991-10-03,6.43,10583,Mystery
Reporter Blues,1991-10-03,6.43,10583,Comedy
Qin Shi Ming Yue 3D: Dianying Longteng Wanli,2014-08-08,6.43,10109,Action
Qin Shi Ming Yue 3D: Dianying Longteng Wanli,2014-08-08,6.43,10109,Historical
Qin Shi Ming Yue 3D: Dianying Longteng Wanli,2014-08-08,6.43,10109,Martial Arts
Qin Shi Ming Yue 3D: Dianying Longteng Wanli,2014-08-08,6.43,10109,Fantasy
Qi Cai Lao Fu Zi,1981-07-16,6.43,12876,Action
Qi Cai Lao Fu Zi,1981-07-16,6.43,12876,Comedy
Qi Cai Lao Fu Zi,1981-07-16,6.43,12876,Seinen
Pokemon: Pikachu no Fushigi na Fushigi na Daibouken,2010-08-01,6.43,6014,Adventure
Pokemon: Pikachu no Fushigi na Fushigi na Daibouken,2010-08-01,6.43,6014,Comedy
Pokemon: Pikachu no Fushigi na Fushigi na Daibouken,2010-08-01,6.43,6014,Fantasy
Pokemon: Pikachu no Fushigi na Fushigi na Daibouken,2010-08-01,6.43,6014,Kids
Pretty Rhythm: All Star Selection,2014-04-05,6.43,7947,Music
Pretty Rhythm: All Star Selection,2014-04-05,6.43,7947,Shoujo
Pretty Rhythm: All Star Selection,2014-04-05,6.43,7947,Sports
Monster Strike the Movie: Sora no Kanata,2018-10-05,6.43,7913,Action
Monster Strike the Movie: Sora no Kanata,2018-10-05,6.43,7913,Fantasy
Monster Strike the Movie: Sora no Kanata,2018-10-05,6.43,7913,Game
Otousan wa Ai no Hito,2016-07-26,6.43,11877,Drama
Otousan wa Ai no Hito,2016-07-26,6.43,11877,Slice of Life
"Mon-Soni!: Senritsu no Lucifer, Tada Hitotsu no Hajimari no Uta",2017-05-03,6.43,9457,Action
"Mon-Soni!: Senritsu no Lucifer, Tada Hitotsu no Hajimari no Uta",2017-05-03,6.43,9457,Game
"Mon-Soni!: Senritsu no Lucifer, Tada Hitotsu no Hajimari no Uta",2017-05-03,6.43,9457,Music
"Mon-Soni!: Senritsu no Lucifer, Tada Hitotsu no Hajimari no Uta",2017-05-03,6.43,9457,Fantasy
Mob Psycho Mini,2016-09-28,6.43,3817,Comedy
Miss Monochrome: Music Clips,2016-09-07,6.43,9379,Music
Lupin III: Pilot Film (1978),1978-12-16,6.43,6780,Action
Lupin III: Pilot Film (1978),1978-12-16,6.43,6780,Adventure
Lupin III: Pilot Film (1978),1978-12-16,6.43,6780,Mystery
Lupin III: Pilot Film (1978),1978-12-16,6.43,6780,Comedy
Lupin III: Pilot Film (1978),1978-12-16,6.43,6780,Seinen
Mai-Otome Special: Otome no Inori,2010-03-26,6.44,7340,School
Mai-Otome Special: Otome no Inori,2010-03-26,6.44,7340,Slice of Life
Lily to Kaeru to (Otouto),2006-08-20,6.43,9405,Adventure
Lily to Kaeru to (Otouto),2006-08-20,6.43,9405,Comedy
Lily to Kaeru to (Otouto),2006-08-20,6.43,9405,Supernatural
Kyoukaisenjou no Horizon Special,2018-12-21,6.43,6681,Action
Kyoukaisenjou no Horizon Special,2018-12-21,6.43,6681,Sci-Fi
Kyoukaisenjou no Horizon Special,2018-12-21,6.43,6681,Fantasy
Kimagure Mercy,2016-06-03,6.43,10819,Music
Kamen no Ninja Akakage,1987-10-13,6.43,11097,Action
Kamen no Ninja Akakage,1987-10-13,6.43,11097,Fantasy
Juusenki L-Gaim III: Full Metal Soldier,1987-03-28,6.43,9993,Action
Juusenki L-Gaim III: Full Metal Soldier,1987-03-28,6.43,9993,Mecha
Juusenki L-Gaim III: Full Metal Soldier,1987-03-28,6.43,9993,Sci-Fi
Juusenki L-Gaim III: Full Metal Soldier,1987-03-28,6.43,9993,Shounen
Ikoku Meiro no Croisée Picture Drama,2011-10-26,6.43,6806,Historical
Ikoku Meiro no Croisée Picture Drama,2011-10-26,6.43,6806,Seinen
Ikoku Meiro no Croisée Picture Drama,2011-10-26,6.43,6806,Slice of Life
Ganso Tensai Bakabon,1975-10-06,6.43,10497,Slice of Life
Ganso Tensai Bakabon,1975-10-06,6.43,10497,Comedy
Groizer X,1976-07-01,6.43,10712,Mecha
Groizer X,1976-07-01,6.43,10712,Sci-Fi
Fushigi na Melmo,1971-10-03,6.43,9782,Magic
Fushigi na Melmo,1971-10-03,6.43,9782,Shoujo
Fate/Apocrypha Recaps,2017-09-24,6.43,4163,Action
Fate/Apocrypha Recaps,2017-09-24,6.43,4163,Historical
Fate/Apocrypha Recaps,2017-09-24,6.43,4163,Supernatural
Fate/Apocrypha Recaps,2017-09-24,6.43,4163,Drama
Fate/Apocrypha Recaps,2017-09-24,6.43,4163,Magic
Fate/Apocrypha Recaps,2017-09-24,6.43,4163,Fantasy
Eiga de Toujou! Tamagotchi Dokidoki! Uchuu no Maigotchi!?,2007-12-15,6.43,11190,Kids
Doraemon (2005) Specials,2005-04-15,6.43,11316,Comedy
Doraemon (2005) Specials,2005-04-15,6.43,11316,Seinen
Cluster Edge,2005-10-05,6.43,4637,Action
Cluster Edge,2005-10-05,6.43,4637,Fantasy
Cluster Edge,2005-10-05,6.43,4637,Military
Cluster Edge,2005-10-05,6.43,4637,Sci-Fi
Chibi Kero: Kerobouru no Himitsu!?,2007-03-17,6.43,9598,Comedy
Burn Up! W,1996-04-10,6.43,4852,Sci-Fi
Burn Up! W,1996-04-10,6.43,4852,Comedy
Burn Up! W,1996-04-10,6.43,4852,Ecchi
